siren,denominationUniteLegale,nomUniteLegale,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,categorieJuridiqueUniteLegale,trancheEffectifsUniteLegale,sources,methode_jointure
490752326,A.I.D AIDE INFORMATIQUE A DOMICILE,,62.02A,O,9220,NN,sirene,siren_direct
490957024,ASSOCIATIONS DES GENTILS INFORMATICIENS,,62.02A,O,9220,NN,sirene,siren_direct
491011698,LIBRICIEL,,62.01Z,O,5558,21,sirene,siren_direct
491082475,INFORMATIQUE SABLAISE,,62.02A,O,9220,NN,sirene,siren_direct
491139143,INFO LIMOUSIN,,63.12Z,O,9220,NN,sirene,siren_direct
491207072,WEB ET SAVOIRS,,62.01Z,O,9220,NN,sirene,siren_direct
491307252,MEZCALITO,,63.11Z,O,5458,12,sirene,siren_direct
491348009,TAIBA INFOSERVICES,,62.01Z,O,9220,NN,sirene,siren_direct
491452991,FITTINGBOX,,62.01Z,O,5699,22,sirene,siren_direct
491467528,ASSOCIATION ENTRAIDE INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
491623195,SERVICES DOM ASSOCIATION,,62.01Z,O,9220,NN,sirene,siren_direct
491737656,TIMOTHY,,62.01Z,O,9220,NN,sirene,siren_direct
491806717,PRO FORMATION,,62.02A,O,9220,NN,sirene,siren_direct
491866521,ACREER INFOGERANCE,,62.02A,O,9220,NN,sirene,siren_direct
492010798,SYLANA,,63.11Z,O,9220,NN,sirene,siren_direct
492036751,WWW.VIAPAY.FR,,62.02A,O,9220,NN,sirene,siren_direct
492073044,ACCES POUR TOUS A L'INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
492098421,EDIBUILD,,63.11Z,O,9220,NN,sirene,siren_direct
492213335,S2I EVOLUTION,,62.01Z,O,5499,11,sirene,siren_direct
492226477,L'INFORMATIQUE FACILE,,62.02A,O,9220,NN,sirene,siren_direct
492240296,ETICWEB,,62.02A,O,5458,NN,sirene,siren_direct
492320783,ASSOCIATION WEB-IMPACT,,62.01Z,O,9220,NN,sirene,siren_direct
492427463,2ID INFORMATIQUE ET INTERNET,,62.02A,O,9220,NN,sirene,siren_direct
492464763,LADAP,,63.11Z,O,9220,NN,sirene,siren_direct
492568951,ASS POUR LA FORMATION DE L OUTIL MULTIMEDIA ET INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
492646476,ASSOC ATELIERS DES CLICS INFORMATIQUE ET INTERNET,,62.02A,O,9220,NN,sirene,siren_direct
492650320,MICRO-SERVICE,,62.01Z,O,9220,NN,sirene,siren_direct
492681499,CSI-SUD,,62.01Z,O,9220,NN,sirene,siren_direct
492852348,INFORMATIQUE ET TELEMATIQUE DE MORANGIS,,62.02A,O,9220,NN,sirene,siren_direct
492886999,ASSISTANCE INFORMATIQUE ROUSSILLONNAISE,,62.02A,O,9220,NN,sirene,siren_direct
493015119,PLAYERS ASSOCIES,,62.01Z,O,9220,NN,sirene,siren_direct
493037824,CENTRE DE REGROUPEMENT INFORMATIQUE ET STATISTIQUE EN ANATOMIE ET CYTOLOGIE PATHOLOGIQUES DE LA REGION RHONE ALPES,,63.11Z,O,9220,NN,sirene,siren_direct
493072037,PAYS SOISSONNAIS INFORMATIQUE LIBRE,,62.01Z,O,9220,NN,sirene,siren_direct
493258784,DECLIC INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
493389258,LA PUCE JOCASSIENNE,,62.02A,O,9220,NN,sirene,siren_direct
493484612,ASS MULTIMEDIA DU PLATEAU,,62.02A,O,9220,NN,sirene,siren_direct
493602726,HANDIVISION,,62.01Z,O,9220,NN,sirene,siren_direct
493632277,ASSOCIATION  EZCOM-FR,,63.11Z,O,9220,NN,sirene,siren_direct
493646269,WEB HOSTING CONCEPT (WHC),,62.01Z,O,9220,NN,sirene,siren_direct
493983167,QUANTUMI,,62.02A,O,9220,NN,sirene,siren_direct
494005945,ADMINISTRELLE,,63.11Z,O,9220,NN,sirene,siren_direct
494260938,ASSOCIATION INFORMATIQUE MULTIMEDIA 12M,,62.02A,O,9220,NN,sirene,siren_direct
494760812,S I B E R 42,,62.02A,O,9220,NN,sirene,siren_direct
494787013,SOS MICRO ORDINATEUR,,62.02A,O,9220,NN,sirene,siren_direct
494871916,VIRTUALRMS,,62.02A,O,9220,NN,sirene,siren_direct
495096505,MOSTICK,,62.02A,O,5458,NN,sirene,siren_direct
495106049,ASS MANDATAIRES ADMINISTRATEURS JUDICIAIRES INFORMATIQUE,,62.01Z,O,9220,NN,sirene,siren_direct
495299356,UNTERLUDE,,62.01Z,O,5710,NN,sirene,siren_direct
495330078,CENTRE RELAIS CESSON,,63.11Z,O,9220,NN,sirene,siren_direct
495398877,PUISSANCE DES CONNAISSANCES,,62.02A,O,9220,NN,sirene,siren_direct
497553487,SCOPIKA,,62.02A,O,5460,03,sirene,siren_direct
497561043,CLUB INFORMATIQUE GESSIEN,,62.02A,O,9220,NN,sirene,siren_direct
497675637,ORANI,,62.02A,O,9220,NN,sirene,siren_direct
497846857,GNU LINUX MATTERS 'GNU LINUX COMPTE',,62.02A,O,9220,NN,sirene,siren_direct
498232875,ACTION WEB MULTIMEDIA,,62.02A,O,9220,NN,sirene,siren_direct
498333624,PIXEL-INFO,,62.02A,O,5499,01,sirene,siren_direct
498452150,CHAILLEVETTE INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
498570068,AMBWEB,,62.01Z,O,9260,NN,sirene,siren_direct
498574086,MAITRISE DU CLAVIER INFORMATIQUE MCI,,62.02A,O,9220,NN,sirene,siren_direct
498906080,CLUB ROISEY INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
498936798,TSKLAN,,63.11Z,O,9220,NN,sirene,siren_direct
499078335,SAYAI,,62.02A,O,9220,NN,sirene,siren_direct
499266039,DATABEANS,,62.02B,O,9220,NN,sirene,siren_direct
499330108,CD2P,,62.02A,O,5460,NN,sirene,siren_direct
499512895,E EBINAIRE,,62.02A,O,9220,NN,sirene,siren_direct
499516797,SILEX TAILLE NUMERIQUE,,62.01Z,O,5460,02,sirene,siren_direct
499525772,MSO PLUS,,62.02A,O,9260,NN,sirene,siren_direct
499601904,ABC LOGISTIQUE,,62.02A,O,9220,NN,sirene,siren_direct
499672178,ARMANCE INFORMATIQUE,,62.01Z,O,5458,NN,sirene,siren_direct
499741494,MICRO EISTI,,62.01Z,O,9220,NN,sirene,siren_direct
499820017,ASSONET,,62.01Z,O,9220,NN,sirene,siren_direct
499913515,7RED,,62.01Z,O,5499,01,sirene,siren_direct
500008370,LAIDUX,,62.01Z,O,9220,NN,sirene,siren_direct
500113196,INGENIA,,62.02A,O,9220,NN,sirene,siren_direct
500315627,REZONANCE INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
500465455,WEB@NET2007,,62.01Z,O,9220,NN,sirene,siren_direct
500486659,ACAMENTIS,,62.01Z,O,5499,NN,sirene,siren_direct
500653399,A.P.I AIDE PERSONNALISEE A L' INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
500745856,MAKE IT MAGIC,,63.12Z,O,9220,NN,sirene,siren_direct
500769302,SYNAGORA,,62.02A,O,5460,NN,sirene,siren_direct
500887229,LES TROMPETTES DE VERSAILLES,,62.01Z,O,9220,NN,sirene,siren_direct
501196935,DEXMA ING,,62.02A,O,5499,NN,sirene,siren_direct
501206130,DAT'AIDS,,63.11Z,O,9220,01,sirene,siren_direct
501250872,ECO-SAPIENS,,63.12Z,O,5460,NN,sirene,siren_direct
501316665,DIRECTVELO,,63.12Z,O,9220,02,sirene,siren_direct
501398085,LES P'TIT ZOUTILS,,62.01Z,O,9220,NN,sirene,siren_direct
501462352,LE CLAVIER LIBRE,,62.02A,O,9220,NN,sirene,siren_direct
501628028,AUTOKTONE,,62.02A,O,9220,NN,sirene,siren_direct
501734941,VIRTUALSERV,,62.02A,O,9220,NN,sirene,siren_direct
501745780,NET ESPACE TECHNIQUE,,62.02A,O,9220,NN,sirene,siren_direct
501952261,PROJECT DEVELOPMENT,,58.29A,O,9220,NN,sirene,siren_direct
502082688,HIVANE,,62.02A,O,9220,NN,sirene,siren_direct
502216492,INTIS,,62.02A,O,5458,12,sirene,siren_direct
502310949,ANTIBOISE MULTIMEDIA,,62.01Z,O,9220,NN,sirene,siren_direct
502378532,FOUR DEVILS PROD,,62.01Z,O,9220,NN,sirene,siren_direct
502513344,MARSEILLE PRO SERVICE,,62.01Z,O,9220,NN,sirene,siren_direct
502540586,CYBER CLUN INFO NET,,62.02A,O,9220,NN,sirene,siren_direct
502836349,GROUPE INFORMATIQUE DE L'ECOLE CENTRALE MARSEILLE,,62.02A,O,9220,NN,sirene,siren_direct
502950785,MEDIAS PROCESS,,63.11Z,O,5458,NN,sirene,siren_direct
503062408,ACCESS42,,62.01Z,O,5460,12,sirene,siren_direct
503117780,SOLUTIONS INFORMATIQUES ET MISSION POUR L ENTREPRISE,,62.02A,O,9220,NN,sirene,siren_direct
503268625,WEB SOLIDAIRE,,62.01Z,O,9220,NN,sirene,siren_direct
503324212,DOUCE FRANCE INTERNET,,63.12Z,O,9220,NN,sirene,siren_direct
503408098,POUR UNE INFORMATIQUE LIBRE,,62.02A,O,9220,NN,sirene,siren_direct
503458499,CLIC DATA,,62.01Z,O,5710,12,sirene,siren_direct
503531824,HK3,,62.01Z,O,9220,NN,sirene,siren_direct
503621518,UNIVERS VIRTUELS,,63.12Z,O,9220,NN,sirene,siren_direct
503729956,ASSOCIATION INFORMATIQUE VOUZON (A I V),,62.02A,O,9220,NN,sirene,siren_direct
503735276,ATELIERS MIEUX ETRE,,63.12Z,O,9220,NN,sirene,siren_direct
503807687,VISION D'ART,,62.01Z,O,9220,NN,sirene,siren_direct
503811523,ASS INFORMATIQUE BASTIDANE,,62.02A,O,9220,NN,sirene,siren_direct
503831935,CLUB INFORM@TIQUE HERB@LTOIS,,62.02A,O,9220,NN,sirene,siren_direct
503862161,SOS MEDIA SERVICE INFORMATIQUE,,62.02A,O,9220,NN,sirene,siren_direct
503868671,ALTERNATIVE LIBRE INFORMATIQUE NIORTAIS ASSOCIATIF,,62.02A,O,9220,NN,sirene,siren_direct
503941643,ACCOMPAGN PERSONNAL POUR INFORMAT SEREINE,,62.02A,O,9220,NN,sirene,siren_direct
504058090,ASSOCIATION TRIPLE A,,63.11Z,O,9220,NN,sirene,siren_direct
504061839,MICRO SYSTEMES ASSISTANCE,,62.02B,O,9220,01,sirene,siren_direct
504323643,AIKONLAB,,62.01Z,O,9220,NN,sirene,siren_direct
504430612,GEOLID,,62.01Z,O,5710,12,sirene,siren_direct
504514738,RAPID PC DEVELOPPEMENT,,58.29B,O,9220,NN,sirene,siren_direct
504645946,LES ARCHIVES DU SPECTACLE,,62.01Z,O,9220,03,sirene,siren_direct
504780313,EXCEL GRAND-EST,,62.02A,O,9220,NN,sirene,siren_direct
504832312,ORDI AU LOGIS,,62.02A,O,9220,NN,sirene,siren_direct
504866922,COOP-EURATEC,,62.01Z,O,5458,NN,sirene,siren_direct
504957663,ENTRE GENS,,58.29C,O,9220,NN,sirene,siren_direct
507661023,INVENTIV IT,,62.02A,O,5710,12,sirene,siren_direct
507677631,MEDIA CARAIBES NET WORK,,62.02A,O,9220,NN,sirene,siren_direct
507717668,ARTISAN NUMERIQUE,,62.02A,O,9220,NN,sirene,siren_direct
507726750,PLUSJAMAISSEUL(E).COM,,62.01Z,O,9220,NN,sirene,siren_direct
507808681,AUDIO VIDEO INTERACTIF SUR IP,,62.01Z,O,5460,NN,sirene,siren_direct
507817773,VOLTA,,62.01Z,O,5458,NN,sirene,siren_direct
507829240,IP SOLUTIONS,,62.01Z,O,5499,01,sirene,siren_direct
507957298,NEVALYS INTERACTIVE,,62.03Z,O,9220,NN,sirene,siren_direct
508001393,ALTEAS,,62.02A,O,9220,NN,sirene,siren_direct
508132800,EXOCET L'ASSOC.COM,,63.11Z,O,9220,NN,sirene,siren_direct
508238532,MAXIME AND CO,,62.01Z,O,9220,NN,sirene,siren_direct
508331311,CLUB MICRO SAINT MAUR,,62.02A,O,9220,NN,sirene,siren_direct
508357290,GUADELOUPE MARIAGE,,63.12Z,O,9220,NN,sirene,siren_direct
508371309,ALTERNATIVES MICRO,,62.01Z,O,5710,NN,sirene,siren_direct
508474111,EKODAFRIK.NET,,62.01Z,O,9220,NN,sirene,siren_direct
508519295,INFORMATIQUE CLUB EN PAYS FOYEN,,62.02A,O,9220,NN,sirene,siren_direct
508563632,CLUB MICRO-INFORMATIQUE DE NEUILLAY-LES-BOIS,,62.02A,O,9220,01,sirene,siren_direct
508582376,AT FIRST,,62.01Z,O,5499,NN,sirene,siren_direct
508612413,OUVRE UN SITE,,62.01Z,O,9220,NN,sirene,siren_direct
508858214,UNIVUP INTERACTIVE,,62.01Z,O,9220,NN,sirene,siren_direct
508899010,FORMATION-PROGRAMMATION-MAINTENANCE-INFORMATIQUE,,62.01Z,O,9220,NN,sirene,siren_direct
509027520,GITES SUD-ATLANTIQUES,,63.12Z,O,9220,NN,sirene,siren_direct
509036224,CENTRALE DES AGENCES DE PRESSE DE PHOTOS ET D'ILLUSTRATIONS,,62.01Z,O,5460,NN,sirene,siren_direct
509108809,CREATION HEBERGEMENT GESTION ET DEVELOPPEMENT DE SITE WEB,,63.11Z,O,9220,NN,sirene,siren_direct
509179008,KAKAWET,,63.12Z,O,9220,NN,sirene,siren_direct
509229860,J'AIME LA MULTIMEDIA,,62.02A,O,9220,NN,sirene,siren_direct
509434494,AESIA - SOCIETE COOPERATIVE DE PRODUCTION A RESPONSABILITE LIMITEE A CAPITAL VARIABLE,,62.01Z,O,5460,NN,sirene,siren_direct
509447785,MUTINS,,62.02A,O,9220,NN,sirene,siren_direct
509459699,CINETHICS,,62.01Z,O,5458,NN,sirene,siren_direct
509477550,CONCEPTOR,,62.01Z,O,9220,NN,sirene,siren_direct
509635819,CULTURE NUMERIQUE,,62.02A,O,9220,NN,sirene,siren_direct
509797833,HELP MEDIA,,62.02A,O,9220,NN,sirene,siren_direct
509927604,IP EDITIONS,,63.12Z,O,9220,NN,sirene,siren_direct
510302409,LES WEBS DU GEVAUDAN,,63.11Z,O,9220,NN,sirene,siren_direct
510360803,ECLECTIC.COOP,,62.02A,O,5458,NN,sirene,siren_direct
510483563,REFLEXION ASSIOCIATIVE SUR LES CENTRES INFORMATIQUES NOUVEAUX ET EVOLUTIFS,,62.02A,O,9220,NN,sirene,siren_direct
510491483,CLUB INFORMATIQUE DE THORIGNY SUR MARNE,,62.02A,O,9220,NN,sirene,siren_direct
510916760,NETECLAIR,,63.12Z,O,5460,NN,sirene,siren_direct
511003659,ASSOCIATION DE GESTION D'AEROWEB-FR.NET (AGAW),,63.12Z,O,9220,NN,sirene,siren_direct
511083313,OBSERVATOIRE DU LOGEMENT NEUF DES PAYS DE LA LOIRE,,63.11Z,O,9220,NN,sirene,siren_direct
511385734,IMAGINE-MEDIA,,62.01Z,O,9220,NN,sirene,siren_direct
511524076,GEEK S EYES,,62.01Z,O,9220,NN,sirene,siren_direct
511554792,ASSOCIATION HDWEB SERVICES,,62.01Z,O,9220,NN,sirene,siren_direct
511589160,LA SOURIS SUR LA TOILE,,62.02A,O,9220,NN,sirene,siren_direct
511591596,VIDOC,,63.11Z,O,9220,NN,sirene,siren_direct
511711160,NOVIWEB,,62.01Z,O,5710,NN,sirene,siren_direct
511812976,CLUB INFORMATIQUE RUCHELAIS,,62.02A,O,9220,NN,sirene,siren_direct
511986176,TERRE SACREE,,62.01Z,O,9220,NN,sirene,siren_direct
512014556,NUMERIC-78,,62.01Z,O,9220,NN,sirene,siren_direct
512027657,INFO2WEB,,62.01Z,O,5499,NN,sirene,siren_direct
512532458,A.N.I.,,62.01Z,O,9220,NN,sirene,siren_direct
513257014,ASSOCIATION D'ECONOMIE RURALE PUY  DE DOME,,62.02A,O,9220,00,sirene,siren_direct
513258236,AUTISME ET APPRENTISSAGES,,58.29B,O,9220,NN,sirene,siren_direct
513646653,LBCD,,62.02A,O,5710,01,sirene,siren_direct
513647636,L'AROBASE,,62.02A,O,9220,NN,sirene,siren_direct
513834911,DIFIP,,62.01Z,O,5499,NN,sirene,siren_direct
513895235,GIGA EXPRESS,,62.02A,O,9220,NN,sirene,siren_direct
514034230,SAMES WIRELESS,,62.01Z,O,9220,NN,sirene,siren_direct
514495548,DESCODE,,62.01Z,O,5458,NN,sirene,siren_direct
514536952,ASS INFORMATIQUE ENTRE HAMY,,62.02A,O,9220,NN,sirene,siren_direct
514635044,ALTASOFT,,62.01Z,O,5499,03,sirene,siren_direct
515049526,PV SECURITE GRAND EST,,62.02A,O,9220,NN,sirene,siren_direct
515052355,SOS FAI,,62.01Z,O,9220,NN,sirene,siren_direct
517458436,WEBGOMBO,,62.02A,O,9220,NN,sirene,siren_direct
517492310,SIX FOURS INFORMATIQUE CLUB,,62.01Z,O,9220,NN,sirene,siren_direct
517549515,MYFIDES,,62.02A,O,9220,NN,sirene,siren_direct
517778155,ATELIER MULTIMEDIA INFORMATIQUE DU VAR,,62.02A,O,9220,NN,sirene,siren_direct
517901658,ASSOCIATION ONE STATION,,63.12Z,O,9220,01,sirene,siren_direct
517984159,SIMILIWEB,,62.01Z,O,9220,NN,sirene,siren_direct
518211024,X.N.I NETWORKS,,62.02A,O,5499,NN,sirene,siren_direct
518235957,CL CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
518659131,H2C CONSEIL,,62.02A,O,5458,NN,sirene,siren_direct
518761515,ASSOCIATION COMITE  D'ETUDE SCIENTIFIQUE ET INFORMATIQUE TOPONYMIE CORSE,,62.01Z,O,9230,NN,sirene,siren_direct
518830120,BABELDOOR,,63.12Z,O,5710,NN,sirene,siren_direct
519067276,CAPUCINE.NET,,62.01Z,O,9220,NN,sirene,siren_direct
519217541,2 DE COEUR,,62.01Z,O,9220,NN,sirene,siren_direct
519271548,SOCIETE COOPERATIVE DE PRODUCTION SAFOBE AGENCE WEB A RESPONSABILITE LIMITEE A CAPITAL VARIABLE,,62.01Z,O,5460,NN,sirene,siren_direct
519382261,VISUAL CLUB,,62.02A,O,9220,NN,sirene,siren_direct
519553960,AUVERGNE JUNIOR CONSULTING,,62.01Z,O,9220,NN,sirene,siren_direct
520158783,INFOMOTIV,,63.11Z,O,5710,11,sirene,siren_direct
520337239,VISIOWORLD,,62.01Z,O,9220,NN,sirene,siren_direct
520438334,AIDE INFORMATIQUE DE CENON,,62.02A,O,9220,NN,sirene,siren_direct
520454521,TECH-IN CONSULTING,,62.02A,O,5710,01,sirene,siren_direct
520465204,3DGRAPHIC,,62.01Z,O,9220,NN,sirene,siren_direct
520505173,AYOKAI TECH ASSOCIATION AND SOFTWARE QUALITY ORGANIZATION,,62.02A,O,9220,NN,sirene,siren_direct
520611500,VL INVENT SOFT,,62.01Z,O,5499,01,sirene,siren_direct
520858887,NON FICTION,,62.01Z,O,9220,NN,sirene,siren_direct
521469759,WEB-REALISATION,,62.01Z,O,9220,NN,sirene,siren_direct
521471847,NOVAKIN,,62.02A,O,5499,NN,sirene,siren_direct
521489492,FRANCE ACL,,63.11Z,O,9220,NN,sirene,siren_direct
521493650,SCOP DATA,,62.03Z,O,5460,NN,sirene,siren_direct
521804864,PIGMENT 17 MULTIMEDIA,,58.29C,O,9220,NN,sirene,siren_direct
521950709,ARTS MEDIA PRODUCTION,,62.01Z,O,9260,NN,sirene,siren_direct
522002930,CALEIDO-SCOP,,62.01Z,O,5460,02,sirene,siren_direct
522138551,LES MILITANTS ASSOCIES,,62.02A,O,5460,NN,sirene,siren_direct
522169366,SPORT AND LINE,,62.01Z,O,9220,NN,sirene,siren_direct
522214105,FORUM REGIONAL DES ARTS PLASTIQUES,,63.12Z,O,9220,NN,sirene,siren_direct
522547124,GROUPE SITISIMO,,63.11Z,O,9220,NN,sirene,siren_direct
522612027,PROTEC DOMAINS,,62.03Z,O,9220,NN,sirene,siren_direct
523122851,WARF IT,,62.02A,O,5499,NN,sirene,siren_direct
523370294,ZAPILOU,,62.01Z,O,5460,NN,sirene,siren_direct
523571768,BE GOOD PROJECT,,63.12Z,O,9220,NN,sirene,siren_direct
523581973,MAGNETIC,,62.02A,O,5458,11,sirene,siren_direct
523595098,LA COMPAGNIE DES AIDANTS,,63.12Z,O,9220,02,sirene,siren_direct
524028321,ITANEO SAS,,62.02A,O,5710,01,sirene,siren_direct
524083326,WISSE,,63.11Z,O,5460,NN,sirene,siren_direct
524230273,AMIEZ,,62.01Z,O,9220,NN,sirene,siren_direct
524416088,FAVOURITESTATION GROUPE,,63.11Z,O,9220,NN,sirene,siren_direct
524469699,ASSOCIATION STRASWEB,,62.01Z,O,9260,NN,sirene,siren_direct
524520707,APPLITE,,62.01Z,O,5499,NN,sirene,siren_direct
524535309,ENVIRONNEMENT MOBILE,,58.29C,O,5710,NN,sirene,siren_direct
524631710,COMITE DE BASSIN D'EMPLOI DU NIORTAIS ET HAUT VAL DE SEVRE,,63.11Z,O,9220,02,sirene,siren_direct
524951712,COOPERATIVE DES ARTISANS CONSERVIERS DE LA DORDOGNE,,62.01Z,O,5453,NN,sirene,siren_direct
525152757,PIXXCLUB.COM- FOURNISSEUR DE PHOTOS CLUBBING,,63.11Z,O,9220,NN,sirene,siren_direct
525190153,INTERNET LIBRE ET OUVERT POUR TOUS DANS L'HERAULT,,63.12Z,O,9220,NN,sirene,siren_direct
525335535,ELECTRON NETWORK FREE,,63.12Z,O,9220,NN,sirene,siren_direct
527983258,LOR'ACTU,,63.12Z,O,9260,NN,sirene,siren_direct
528046832,ANGSTPROD,,63.12Z,O,9220,NN,sirene,siren_direct
528161169,QUIDDEM,,62.01Z,O,5710,01,sirene,siren_direct
528544000,DIETRICH MAINTENANCE ET SERVICES INFORMATIQUES,,62.02A,O,5499,NN,sirene,siren_direct
528746613,PANDORA MEDIA BOX,,62.01Z,O,5460,NN,sirene,siren_direct
528795347,RESEAU NUMERIQUE RURAL VILLACOIS,,62.03Z,O,9220,NN,sirene,siren_direct
528987845,ZOOM PICTURES,,62.01Z,O,9220,NN,sirene,siren_direct
529103764,MARSEILLE WEB TELEVISION,,63.11Z,O,9220,NN,sirene,siren_direct
529219792,HR GSYS,,62.02A,O,5710,21,sirene,siren_direct
529625667,IMAUGIS,,62.02A,O,5458,NN,sirene,siren_direct
529723132,OUTILS MUTUALISES POUR L'AMELIORATION DES DEMARCHES D'ACCOMPAGNEMENT DE LA QUALITE,,63.11Z,O,5458,NN,sirene,siren_direct
529883407,SKILLEA,,62.02A,O,5499,01,sirene,siren_direct
529907362,NEXT WEB,,62.02A,O,9220,NN,sirene,siren_direct
529972069,OSIAD,,62.02A,O,9220,NN,sirene,siren_direct
530130079,DOUBLE CLIC,,62.02A,O,9220,NN,sirene,siren_direct
530154871,SUD WEB,,62.02A,O,9220,NN,sirene,siren_direct
530183938,PASSE CROISEE,,63.11Z,O,9220,NN,sirene,siren_direct
530294735,WIZIO,,62.01Z,O,5710,03,sirene,siren_direct
530550953,COM@ARTIZ,,63.11Z,O,9220,NN,sirene,siren_direct
530711662,3ITECH,,62.02A,O,5460,NN,sirene,siren_direct
530828284,ONELA,,62.02A,O,9220,NN,sirene,siren_direct
530879436,AVIS PROS,,63.11Z,O,5710,NN,sirene,siren_direct
531149995,UNION PORTUAIRE CAENNAISE,,62.02B,O,9220,NN,sirene,siren_direct
531274868,GROUPE INTERNATIONAL D EXPERTS EN SYSTEMES VITIVINICOLES POUR LA COOPERATION,,63.12Z,O,9220,NN,sirene,siren_direct
531400273,LE CERCLE DE FORMATIONS A DISTANCE,,62.02A,O,9220,NN,sirene,siren_direct
531421493,MB CREATION,,62.01Z,O,5499,NN,sirene,siren_direct
531502839,CLUB LUDOVICIEN D'INFORMATIQUE ET DE COMMUNICATION,,62.02A,O,9260,NN,sirene,siren_direct
531723864,SINAC,,62.02A,O,5460,NN,sirene,siren_direct
531838662,HORS DES CLOUS,,62.01Z,O,9220,NN,sirene,siren_direct
531978591,ALTER-VIEW,,62.01Z,O,9220,NN,sirene,siren_direct
532125192,ALPINUX LE LUG DE SAVOIE,,62.01Z,O,9220,NN,sirene,siren_direct
532222221,SOCIETE COOPERATIVE EN INFORMATIQUE LIBRE (SCIL),,62.02A,O,5460,NN,sirene,siren_direct
532262268,HUPSTREAM,,62.01Z,O,5460,01,sirene,siren_direct
532628310,ASSOCIATION PACITEL,,63.11Z,O,9220,NN,sirene,siren_direct
532661741,ASSOC KERNEL-WEB,,63.11Z,O,9220,NN,sirene,siren_direct
532674272,OPENSCOP,,62.02A,O,5458,11,sirene,siren_direct
532726619,EBOOK-LR,,62.02A,O,9220,NN,sirene,siren_direct
533064275,DIGITWEB,,62.01Z,O,9220,NN,sirene,siren_direct
533215505,CLUB INFORMATIQUE GUERIGNOIS,,62.01Z,O,9220,NN,sirene,siren_direct
533566048,KITVIEW DERMATOLOGY,,62.01Z,O,5710,NN,sirene,siren_direct
533717856,3D CONSUMER ASSOCIATION,,62.01Z,O,9220,NN,sirene,siren_direct
533784591,COMEX ELECTRONICS AB,,62.01Z,O,9221,NN,sirene,siren_direct
533838843,JORO DEVELOPMENT,,62.01Z,O,5460,NN,sirene,siren_direct
534170337,PLUS BELLE MA TERRE,,62.01Z,O,9220,NN,sirene,siren_direct
534320726,CHOSE PUBLIQUE MEDIA,,63.12Z,O,9220,NN,sirene,siren_direct
534436837,ASS POUR LE DEVELOPPEMENT D'INTERNET DANS LE PAYS BRIARD ADIPAB,,62.01Z,O,9220,NN,sirene,siren_direct
534462437,ANDEVIA,,62.01Z,O,5460,NN,sirene,siren_direct
534776547,LA THEATROTHEQUE.COM,,63.11Z,O,9220,NN,sirene,siren_direct
534800867,LOGICIEL COLLECTIF D IDENTIFICATION ET DE TRACABILITE DES ANIMAUX,,63.11Z,O,9220,NN,sirene,siren_direct
534887369,CHRETIENS  AUJOURD'HUI,,63.12Z,O,9220,NN,sirene,siren_direct
534949631,SERVICES CONSEILS EN TI JEAN-CHRISTOPHE ROY,,62.02A,O,5710,NN,sirene,siren_direct
535026603,E-LEARNING TOUCH',,62.02A,O,5460,12,sirene,siren_direct
535115729,CADOLES,,62.02A,O,5460,11,sirene,siren_direct
535199723,LOURDES ACTU,,63.12Z,O,9220,NN,sirene,siren_direct
535202568,VIGISOL,,63.11Z,O,9220,NN,sirene,siren_direct
535206346,SCOP-SARL PCL,,62.01Z,O,5458,NN,sirene,siren_direct
537386393,WIKIPASDECALAIS,,62.01Z,O,9220,NN,sirene,siren_direct
537956435,ANKA,,62.02A,O,5499,NN,sirene,siren_direct
538021783,LIBRE SHOP,,62.01Z,O,9230,NN,sirene,siren_direct
538190976,ASSOCIATION ITN 47,,62.01Z,O,9220,NN,sirene,siren_direct
538238973,LE DEDANS DU BOCAL,,62.01Z,O,9220,NN,sirene,siren_direct
538396094,SALLANCHES DATA NETWORK,,62.01Z,O,9220,NN,sirene,siren_direct
538435272,SIGMAP,,63.11Z,O,9220,NN,sirene,siren_direct
538964099,ARCHIMATERIAL,,63.12Z,O,5710,02,sirene,siren_direct
539184259,NEWMANITY,,63.12Z,O,9220,NN,sirene,siren_direct
539201442,NETAG EXPERTISES TECHNOLOGIES,,63.11Z,O,5710,NN,sirene,siren_direct
539439760,OUEST MEDIALAB,,62.02A,O,9220,02,sirene,siren_direct
539553495,GM CONSULTING,,62.02A,O,5499,NN,sirene,siren_direct
539570069,SMARTMIND,,62.01Z,O,5710,01,sirene,siren_direct
539616490,AIDE A DOMICILE AU NUMERIQUE,,62.02B,O,9220,NN,sirene,siren_direct
539800318,CARTAGE,,62.01Z,O,5460,NN,sirene,siren_direct
539854448,RENDEZ-VOUS,,62.01Z,O,9220,NN,sirene,siren_direct
539995431,DE LA VISITE D'ENTREPRISE,,63.12Z,O,9220,11,sirene,siren_direct
