siren;sources;origines;methode_jointure;confiance_jointure;denomination;code_postal;commune;site_web;nom_structure_porteuse;naf;tranche_effectifs;categorie_juridique;denomination__tiers_lieux;code_postal__tiers_lieux;commune__tiers_lieux;site_web__tiers_lieux;denomination__ess_numerique;denomination__cate_juridique;nom_usage;famille_ess;naf_numerique;tags_numerique
408858645;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CTRE DOCUMENTAIRE APPLIC INFORMATIQUE;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
409111242;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LA CYBER NOSTRA;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
409173119;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TACHE D'ENCRE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
409193810;ess_france|sirene;ess_numerique;siren_direct;;ALIENOR.ORG, CONSEIL DES MUSEES;;;;;63.12Z;;;;;;;;;;;True;portail_web
409462173;ess_france|sirene;ess_numerique;siren_direct;;NEURONNEXION;;;;;62.02B;;;;;;;;;;;True;conseil_it
409583796;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS PICARDE CHASSEURS GIBIER EAU;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
409587888;ess_france|sirene;ess_numerique;siren_direct;;INSITE;;;;;63.12Z;;;;;;;;;;;True;portail_web
409915154;ess_france|sirene;ess_numerique;siren_direct;;DAVYTECH;;;;;62.02A;;;;;;;;;;;True;conseil_it
410032742;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;WORLDWIDE INTERNET DEVLOPMENT;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
410151138;ess_france|sirene;ess_numerique;siren_direct;;ASS CONSEIL TELEMATIQUE INFORMATIQUE*;;;;;62.02A;;;;;;;;;;;True;conseil_it
410210918;ess_france|sirene;ess_numerique;siren_direct;;ASS DEVELOP CONNAISSANCES INFORMATIQUES;;;;;62.02A;;;;;;;;;;;True;conseil_it
410298897;ess_france|sirene;ess_numerique;siren_direct;;SILAC;;;;;62.02A;;;;;;;;;;;True;conseil_it
410311971;ess_france|sirene;ess_numerique;siren_direct;;ASS C:NET;;;;;62.02A;;;;;;;;;;;True;conseil_it
410742118;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ANIMA MUNDI;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
410924765;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOC L'OEIL A L'ETAT SAUVAGE;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
410936884;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RYX'S WEB;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
411233760;ess_france|sirene;ess_numerique;siren_direct;;INFOLOGIS;;;;;58.29C;;;;;;;;;;;True;edition_logiciel
411386782;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS BASE EUR DONNEES REANIMATION;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
411393408;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION PREST'INFO;;;;;62.02A;;;;;;;;;;;True;conseil_it
411399249;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION DEVELOPPEMENT MULTIMEDIA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
411461098;sirene;cate_juridique;siren_direct;;UNISER NET;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
411476005;ess_france|sirene;ess_numerique;siren_direct;;ALLIANCE INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
411533789;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION BISET INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
411760721;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;DOMILOG-ADMR;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
411764376;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INFOCONNEXION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
411862899;ess_france|sirene;ess_numerique;siren_direct;;AFI TECHNOLOGIE;;;;;62.02A;;;;;;;;;;;True;conseil_it
411953185;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOC FRANCAISE AUTEURS INFORMATIQ MULTI;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
412104432;sirene;cate_juridique;siren_direct;;CYBER ESPACE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
412183212;ess_france|sirene;ess_numerique;siren_direct;;CLUB INFORMATIQUE DE LANDOS;;;;;62.02A;;;;;;;;;;;True;conseil_it
412183949;ess_france|sirene;ess_numerique;siren_direct;;CLUB INFORMATIQUE DE LANTRIAC;;;;;62.02A;;;;;;;;;;;True;conseil_it
412403768;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS PROSPECTIVE GESTION INFORMTIQUE PARI;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
412472078;sirene;cate_juridique;siren_direct;;SITE DE PROXIMITE DE ST ELOY LES MINES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
412543134;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SYSTEME D'INFORMAT TECHN ENVIRONNEMENT;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
412898629;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INFINI;;;;;63.11Z;1;9220.0;;;;;;;;association;True;hebergement
413191529;ess_france|sirene;ess_numerique;siren_direct;;PART'INFO;;;;;62.02A;;;;;;;;;;;True;conseil_it
413246729;ess_france|sirene;ess_numerique;siren_direct;;INFORMATIQUE SERVICE PLUS;;;;;62.02A;;;;;;;;;;;True;conseil_it
413626474;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TECHNO INFORMATION INFORMATIQUE MULTIMED;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
414258335;ess_france|sirene;ess_numerique;siren_direct;;ALINEA;;;;;62.02A;;;;;;;;;;;True;conseil_it
414370783;ess_france|sirene;ess_numerique;siren_direct;;ASSOC FRANCAISE UTILIS DE NOTES-DOMINO;;;;;62.02A;;;;;;;;;;;True;conseil_it
414396168;ess_france|sirene;ess_numerique;siren_direct;;ASS UTILISA DEVLP INFORMATIQ & TELEINFO;;;;;62.02A;;;;;;;;;;;True;conseil_it
414426080;ess_france|sirene;ess_numerique;siren_direct;;CLUB ARTISANS PTES ENTREP INFORMATISES;;;;;62.02A;;;;;;;;;;;True;conseil_it
414437657;sirene;cate_juridique;siren_direct;;ASS VENDEENNE POUR EPIDEMIOLOGIE CANCER;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
414442442;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NOMAD MULTIMEDIA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
414757567;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS FRANC NOMMAGE INTERNET EN COOP;;;;;63.11Z;21;9220.0;;;;;;;;association;True;hebergement
414859405;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION IRE;;;;;62.02A;;;;;;;;;;;True;conseil_it
414873810;sirene;cate_juridique;siren_direct;;LA GUILDE INTERNET;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
414965038;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;3ID;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
414968180;ess_france|sirene;ess_numerique;siren_direct;;LE POINT VILLAGES;;;;;62.02A;;;;;;;;;;;True;conseil_it
415079433;ess_france|sirene;ess_numerique;siren_direct;;CBAO;;;;;58.29C;;;;;;;;;;;True;edition_logiciel
415095595;ess_france|sirene;ess_numerique;siren_direct;;ASSOC AIDE DEPLOIEMENT INFORMAT RESEAU;;;;;62.02A;;;;;;;;;;;True;conseil_it
415158559;sirene;cate_juridique;siren_direct;;SYSNET;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
417754918;ess_france|sirene;ess_numerique;siren_direct;;INFORMATIQUE COMMUNICATION ET INTERNET;;;;;62.02A;;;;;;;;;;;True;conseil_it
417876364;ess_france|sirene;ess_numerique;siren_direct;;ALTERNET;;;;;62.02A;;;;;;;;;;;True;conseil_it
418054003;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INTERNET LIBRE ET OUVERT SUR LE GLOBE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
418060869;ess_france|sirene;ess_numerique;siren_direct;;ASS CONSEIL INFOR ET GESTION;;;;;62.02A;;;;;;;;;;;True;conseil_it
418155255;ess_france|sirene;ess_numerique;siren_direct;;INSTITUT D'EXPERIMENTATION INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
418220810;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION L'INFORMATIQUE AUTREMENT;;;;;62.02A;;;;;;;;;;;True;conseil_it
418224523;ess_france|sirene;ess_numerique;siren_direct;;UTILISATEURS LOGICIELS SYNERGIE MYRIAM;;;;;62.02A;;;;;;;;;;;True;conseil_it
418436580;ess_france|sirene;ess_numerique;siren_direct;;LAETIS;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
418536009;sirene;cate_juridique;siren_direct;;CALIMAGINE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
418647210;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;TRANS INFO TOURAINE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
418706198;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;RECHERCHE DEVELOPPEMENT ET INNOVATION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
418826699;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION TRANSLATION SOFTWARE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419043278;sirene;cate_juridique;siren_direct;;ASSOCIATION VIRTUALP';;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419160239;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;APOLLOSTAR MM;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419173893;ess_france|sirene;ess_numerique;siren_direct;;GROUPEMENT G 2 R 70;;;;;62.02A;;;;;;;;;;;True;conseil_it
419289574;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;O.M.G.;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
419472279;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INFO-OG;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419547930;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GROUPE HYDRIS COMMUNICATION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419897855;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS FRENCH DATA NETWORK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
419949177;ess_france|sirene;ess_numerique;siren_direct;;ARCHI BAL COMPUTER;;;;;62.02A;;;;;;;;;;;True;conseil_it
420002784;sirene;cate_juridique;siren_direct;;VISITING CARDS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
420030322;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS PROGRAM IMPLEMENTATION SYSTEMES FINI;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
420042749;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;FORMATION ET MICRO EDITION CORSAIRE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
420390833;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LES NOUVEAUX MONDES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
420468548;ess_france|sirene;ess_numerique;siren_direct;;POP'UP;;;;;62.02A;;;;;;;;;;;True;conseil_it
420507097;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;VALORISATION PATRIMOINE AUDIOVISUEL ENTR;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
420710436;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CLUB INFORMATIQUE DE LA BOIXE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
420822181;ess_france|sirene;ess_numerique;siren_direct;;ASS LA PEPINIERE;;;;;62.02A;;;;;;;;;;;True;conseil_it
420829251;ess_france|sirene;ess_numerique;siren_direct;;ASSOC INFORMAT COMMUNICAT SPECTACLE AICS;;;;;62.02A;;;;;;;;;;;True;conseil_it
420944886;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION METZ CAMPUS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
420969503;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS ICARE LOI 1901;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
420974867;sirene;cate_juridique;siren_direct;;ASSOCIATION REGIONALE DE TELETRAVAIL;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421054925;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION DU CETIR;;;;;62.02A;;;;;;;;;;;True;conseil_it
421066952;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ARKHAM;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
421100827;ess_france|sirene;ess_numerique;siren_direct;;SYNERGIE-SANTE;;;;;62.02A;;;;;;;;;;;True;conseil_it
421131905;tiers_lieux;tiers_lieux;scoring;0.9;Le Bêta-Lab;79500.0;MELLE;http://lebetalab.fr;La Bêta-Pi;;;;;;;;;;;;False;
421191446;ess_france|sirene;ess_numerique;siren_direct;;CULTURE WEB;;;;;62.02A;;;;;;;;;;;True;conseil_it
421372541;sirene;cate_juridique;siren_direct;;ARTCYBER MULTIMEDIA;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421482845;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INFORMATIQUE CONSEIL INTERNET;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421700162;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MEDIA COMMUNICATION INFORMATION SERVICE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
421772591;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION KUBOS. ORG;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421804568;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;DEVELOP.NOUVELLE TECHNO PENSEE HOLIST.;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421860263;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;A.S.M;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
421896721;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;COM'ON WEST;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
422043729;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION A.G.E.S.E;;;;;62.02A;;;;;;;;;;;True;conseil_it
422149310;ess_france|sirene;ess_numerique;siren_direct;;ETUDES  SYSTEM INFORM COLL TERRITORIALES;;;;;62.02A;;;;;;;;;;;True;conseil_it
422452599;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;BIOVERT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
422458190;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;GRABUGES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
422467464;ess_france|sirene;ess_numerique;siren_direct;;AROBAS;;;;;62.02A;;;;;;;;;;;True;conseil_it
422564310;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION PC MAINTENANT;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
422603753;sirene;cate_juridique;siren_direct;;ASS DEVELOPP INFORMATIQUE & TELEMATIQUE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
422674812;ess_france|sirene;ess_numerique;siren_direct;;TECHNOPOLE 34;;;;;62.02A;;;;;;;;;;;True;conseil_it
422795039;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MULTIMEDIA SYSTEM RESEARCH DEVELOPPEMENT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
422839902;sirene;cate_juridique;siren_direct;;ASSOCIATION AB-CYBER CREATION;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
422960377;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;MICROTEL CLUB LIBOURNE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
422976738;ess_france|sirene;ess_numerique;siren_direct;;NET-STUDIOS;;;;;62.02A;;;;;;;;;;;True;conseil_it
423011816;ess_france|sirene;ess_numerique;siren_direct;;POUR DEVELOPPEMENT L'INTERNET FRANCAIS;;;;;62.02A;;;;;;;;;;;True;conseil_it
423019900;ess_france|sirene;ess_numerique;siren_direct;;ASSITEL;;;;;62.02A;;;;;;;;;;;True;conseil_it
423027770;ess_france|sirene;ess_numerique;siren_direct;;ARIZONA;;;;;62.02A;;;;;;;;;;;True;conseil_it
423125343;ess_france|sirene;ess_numerique;siren_direct;;ASS PRODIGE;;;;;62.02A;;;;;;;;;;;True;conseil_it
423239656;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS CEZALLIER INFORMATIQUE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
423268077;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NANTES WEB;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
423316371;ess_france|sirene;ess_numerique;siren_direct;;AIDE DEVELOPP COMMUN INFORMATIQUES;;;;;62.02A;;;;;;;;;;;True;conseil_it
423336254;ess_france|sirene;ess_numerique;siren_direct;;INFO RESSOURCES;;;;;62.02A;;;;;;;;;;;True;conseil_it
423442003;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;PRESS NORMAN MULTI MEDIA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
423449362;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ALTEAK;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
423644962;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;UNION DES INITIATIVES LOTOISES;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
423661552;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;EXPERIENCE HTML POINT NET;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
423739697;ess_france|sirene;ess_numerique;siren_direct;;UTILISATEURS SAP FRANCOPHONES;;;;;62.02A;;;;;;;;;;;True;conseil_it
423994706;ess_france|sirene;ess_numerique;siren_direct;;ASPODELK;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
424003812;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;C.T.R. INFORMATIQUE;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
424042406;ess_france|sirene;ess_numerique;siren_direct;;CLUB ADEMIR MICROTEL;;;;;62.02A;;;;;;;;;;;True;conseil_it
424105278;ess_france|sirene;ess_numerique;siren_direct;;INFORMATIQUE SERVICES;;;;;62.02A;;;;;;;;;;;True;conseil_it
424222230;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION  E-MAGE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
424280881;ess_france|sirene;ess_numerique;siren_direct;;ASSOC BUREAUTIQUE COMMUNICATION ABC;;;;;62.02A;;;;;;;;;;;True;conseil_it
424397974;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION KOMMANDO;;;;;62.02A;;;;;;;;;;;True;conseil_it
424435246;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION NIMES GESTION;;;;;62.02A;;;;;;;;;;;True;conseil_it
424538171;ess_france|sirene;ess_numerique;siren_direct;;MICRO COM;;;;;62.02A;;;;;;;;;;;True;conseil_it
424571735;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOC. PROMOTION D'INTERNET EN LANGUEDOC;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
424788693;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INFORUM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
424789287;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS EUROPEENNE PROMOTION PECHE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
424810687;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION COMPEAU;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
424931467;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;NETMANIA;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
424975555;ess_france|sirene;ess_numerique;siren_direct;;GARD INFO EXPERT;;;;;62.02A;;;;;;;;;;;True;conseil_it
424990182;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION WEB POUR TOUS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
425028966;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ATELIER WEBCREATEUR. COM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
425047651;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INTERMITTENCES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
425064490;ess_france|sirene;ess_numerique;siren_direct;;ASS DE SERVICE CONSEILS D'INFORMATIQUE;;;;;62.02A;;;;;;;;;;;True;conseil_it
427711510;ess_france|sirene;ess_numerique;siren_direct;;ASS  XJANET;;;;;62.02A;;;;;;;;;;;True;conseil_it
428081269;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS LANGUAGE SOFTWARE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
428253074;ess_france|sirene;ess_numerique;siren_direct;;RESEAU DSI-EST;;;;;62.02A;;;;;;;;;;;True;conseil_it
428276836;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LE THE@TRE.COM;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
428570519;ess_france|sirene;ess_numerique;siren_direct;;ASSOCIATION POUR LA PROMOTION;;;;;62.02A;;;;;;;;;;;True;conseil_it
428645493;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION LES SERVICES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
428671531;ess_france|sirene;ess_numerique;siren_direct;;FORMATIK;;;;;62.02A;;;;;;;;;;;True;conseil_it
428754485;ess_france|sirene;ess_numerique;siren_direct;;ATLANTIQUE WEB;;;;;62.02A;;;;;;;;;;;True;conseil_it
429175557;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS ACIDEF;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
429445430;ess_france|sirene;ess_numerique;siren_direct;;ARTWEB;;;;;62.02A;;;;;;;;;;;True;conseil_it
429670516;ess_france|sirene;ess_numerique;siren_direct;;CITIESCOPE.COM .FR.;;;;;62.01Z;;;;;;;;;;;True;dev_logiciel
429683634;ess_france|sirene;ess_numerique;siren_direct;;GB INFOGRAPHIE SARL;;;;;63.11Z;;;;;;;;;;;True;hebergement
429707243;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CYBER K'FE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
429866999;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ECEDI;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
429974603;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION LINGUAPOLIS;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
429987043;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;SOLEIL BLEU;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
430110874;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;POINTS DE FUITE;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
430119404;ess_france|sirene;ess_numerique;siren_direct;;EUROPEAN HERNIA SOCIETY GREPA;;;;;62.02A;;;;;;;;;;;True;conseil_it
430402446;tiers_lieux;tiers_lieux;scoring;1.0;La Labomedia;45000.0;ORLEANS;https://labomedia.org;;;;;;;;;;;;;False;
431212497;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LE COIN ETUDIANT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
431390301;ess_france|sirene;ess_numerique;siren_direct;;DECLIC NET;;;;;62.02A;;;;;;;;;;;True;conseil_it
431414234;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS PROMOTION ET DEFENSE DU CHAROLAIS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
431493865;sirene;cate_juridique;siren_direct;;AGENCE 3 D;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
431555945;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;LES BRIGADES CAROTATIVES;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
