siren,sources,origines,methode_jointure,confiance_jointure,denomination,code_postal,commune,site_web,nom_structure_porteuse,naf,tranche_effectifs,categorie_juridique,group_naf,group_cate,denomination__tiers_lieux,code_postal__tiers_lieux,commune__tiers_lieux,site_web__tiers_lieux,nom_usage,denomination__ess_x_naf,denomination__cate_x_naf,denomination__ess_flag_insee,famille_ess,naf_numerique,tags_numerique
801034240,ess_france|sirene,ess_x_naf,siren_direct,1.0,SINOUVE,,,,,58.29C,,,,,,,,,,,,,,True,edition_logiciel
801156902,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB-INTERFACES,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
801201179,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LA SOURIS,,,,,62.01Z,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
801248972,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,HYDRA GAMING,,,,,62.03Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,hebergement
801363698,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFOBIO PROFIL,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
801372509,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,STRANGE MEN STUDIO,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux
801385758,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SENCYB,,,,,62.01Z,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
801399684,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,HEBERGEUR FIRSTGAMINGHOST,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
801574344,sirene,ess_flag_insee,siren_direct,1.0,CARION,,,,,63.12Z,NN,5710.0,,,,,,,,,,,,True,portail_web
801641101,sirene,ess_flag_insee,siren_direct,1.0,WORKINEO,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel
801777541,esus|sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,SALVUM,,,,,58.29A,11,5710.0,group_naf_1,,,,,,,,,,,True,edition_logiciel
801819749,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION INTERNATIONALE DES UTILISATEURS DE NOOJ,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
801897323,sirene,ess_flag_insee,siren_direct,1.0,DOCNDOC,,,,,63.12Z,02,5710.0,,,,,,,,,,,,True,portail_web
801984147,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFORMATIQUE BIESHEIM,,,,,62.02A,NN,9260.0,group_naf_2,group_cate_2,,,,,,,,,association,True,conseil_it
802398628,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SPIRIT OF GAMER TEAM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
802450502,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,OKATOU,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
802459263,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION SUDS LITERAIRES,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
802586388,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MUSICA FICTA,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
802649491,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,JT INFORMATIQUE SECURITE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
802742494,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MEDECINE PC,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
802788828,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION LEZARDIF,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
802798975,sirene,ess_flag_insee,siren_direct,1.0,KAROS MOBILITY,,,,,62.01Z,12,5710.0,,,,,,,,,,,,True,dev_logiciel
802810325,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,MEDILINK,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel
802865774,sirene,ess_flag_insee,siren_direct,1.0,CHAPLEAN,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel
802869099,ess_france|sirene,cate_x_naf|ess_x_naf,siren_direct,1.0,LRDC,,,,,62.02A,02,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it
802869107,sirene,ess_flag_insee,siren_direct,1.0,SYSTEMETIC,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
802915454,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,BSA GROUP,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
802968180,sirene,ess_flag_insee,siren_direct,1.0,HONIKOU GAMES,,,,,62.01Z,01,5710.0,,,,,,,,,,,,True,dev_logiciel
802995183,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,1029ACCESS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
802996132,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASS LA PARENTHESE MUSICALE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
803085406,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PROGRAMMING AND SERVICES BY TEKS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803107770,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ALLIANCE CPL-G3,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803113414,ess_france|sirene,ess_x_naf,siren_direct,1.0,CASUS LUDI,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
803234715,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATED RESEARCH CENTER FOR ADVANCES IN NEURO-IMAGING,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803266105,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFORMATIQUE DE VAUX SUR MER,,,,,62.01Z,00,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803338656,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,WIKIVOX,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803473412,sirene,ess_flag_insee,siren_direct,1.0,LIBRE INFORMATIQUE,,,,,62.01Z,NN,5460.0,,,,,,,,,,,,True,dev_logiciel
803488014,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,MESO-STAR,,,,,62.02A,02,5710.0,,,,,,,,,,,,True,conseil_it
803555630,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION TRACABILITE ET DEVELOPPEMENT D'OUTILS POUR L'IDENTIFICATION ET DE LOGICIELS EN ELEVAGE,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
803611102,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LA LORGNETTE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
803751973,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,AMORCE.NET,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
803778778,sirene,ess_flag_insee,siren_direct,1.0,INTELLIGENCE DATA,,,,,63.11Z,NN,5710.0,,,,,,,,,,,,True,hebergement
803781004,sirene,cate_x_naf,siren_direct,1.0,FUZION RADIO,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
803805571,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,GET TELECOM,,,,,62.02A,NN,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it
803830884,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,THEATRE EN FOREZ,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
803908912,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ALLNETWORKS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
803909647,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LENGADOC-INFO,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
803911502,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TOULOUSE INFOS,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
803964055,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION INSANE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
804000933,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COLLECTIF FRAGMENTS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
804101467,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,KEDALION,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
804148153,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SAINT-CLIC,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
804191757,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SHAKE UP THE WEB,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
804239754,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ACTUSPORT 83,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
804275667,esus|sirene,cate_x_naf,siren_direct,1.0,CLEA,,,,,62.01Z,02,5710.0,group_naf_1,,,,,,,,,,,True,dev_logiciel
804382513,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FORMATECH PLUS,,,,,62.03Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,hebergement
804473700,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,RELIKTO,,,,,63.12Z,01,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
804481687,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PIX SEL ET POIVRE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
804495877,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COLLECTIF GR@PHIC,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
804965507,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AM NET ARTS ET METIERS NET,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
804970010,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CORPS ET AME,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
805012515,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CONSEIL INFORMATIQUE DEVELOPPEMENT,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
805026929,sirene,ess_flag_insee,siren_direct,1.0,AEROCIEL,,,,,62.01Z,NN,5499.0,,,,,,,,,,,,True,dev_logiciel
805083540,sirene,ess_flag_insee,siren_direct,1.0,COMMITI,,,,,62.01Z,00,5710.0,,,,,,,,,,,,True,dev_logiciel
805153525,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SANTE-TRANSFERT,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
805224433,esus|sirene,cate_x_naf,siren_direct,1.0,GLOBAL STIM,,,,,58.29C,00,5710.0,group_naf_1,,,,,,,,,,,True,edition_logiciel
805375763,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,MARE NOSTRUM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
807384862,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ZOOM-GUADELOUPE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
807543251,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFORMATIQUE INTER-COMMUNAL,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
807641311,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LANGUAGE SOFTWARE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
807753777,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ASSOCIATION POUR LA PROMOTION DU PATRIMOINE CULTUREL ET ECONOMIQUE DE LA REGION MIDI-PYRENEES,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
807804182,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION POUR LA VALORISATION DU PATRIMOINE ARCHIVISTIQUE,,,,,63.11Z,01,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
807837224,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TY'CLICK,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
807862818,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,NORMANDIX,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808070197,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,SUD TV LOCALE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
808089809,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,TITANWEB,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808094353,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,JUNIOR MIAGE CONCEPT PARIS LA DEFENSE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808101745,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,I NEED U,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
808117410,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TA METEO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808127591,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,CLUB INFORMATIQUE DE OISEMONT,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
808227011,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,AGDE CONSEILS INFORMPATIQUE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
808289144,sirene,ess_flag_insee,siren_direct,1.0,ARTIFEX21,,,,,62.01Z,NN,5710.0,,,,,,,,,,,,True,dev_logiciel
808355317,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LIBREFFET,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
808379788,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,AERA-ESPORT,,,,,58.21Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,edition_jeux
808432553,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VOSGES INFORMATIQUE,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
808611008,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,OFFICE SERVICE INFORMATIQUE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808665285,tiers_lieux,tiers_lieux,scoring,1.0,Solideria,20260.0,CALVI,http://solideria.corsica/,,,,,,,,,,,,,,,,False,
808669642,esus|sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,KIPLIN,,,,,58.21Z,12,5710.0,group_naf_2,,,,,,,,,,,True,edition_jeux
808693626,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PERSONNALITE PUBLIQUE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
808737100,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,WAKO FACTORY,,,,,58.21Z,00,5660.0,,,,,,,,,,,,True,edition_jeux
808744197,sirene,ess_flag_insee,siren_direct,1.0,LES BEQUILLES DU COGNITIF SAS,,,,,62.01Z,02,5710.0,,,,,,,,,,,,True,dev_logiciel
808814479,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,EMERAUDE APPLICATIONS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808814529,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,TESO.NET,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
808931331,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,DU VILLAGE DE LA POTERIE,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
809159965,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,INTERGER SOFLWORKS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
809187636,sirene,ess_flag_insee,siren_direct,1.0,ACHILLE SOLUTIONS,,,,,62.01Z,02,5710.0,,,,,,,,,,,,True,dev_logiciel
809262389,sirene,ess_flag_insee,siren_direct,1.0,HYPRA,,,,,62.01Z,11,5710.0,,,,,,,,,,,,True,dev_logiciel
809592686,tiers_lieux,tiers_lieux,scoring,0.9,KazLab (La),97320.0,ST LAURENT DU MARONI,https://manifact.org/,Manifact,,,,,,,,,,,,,,,False,
809710890,ess_france|sirene,ess_x_naf,siren_direct,1.0,HUBIQUIT,,,,,62.02A,,,,,,,,,,,,,,True,conseil_it
809915671,tiers_lieux,tiers_lieux,scoring,0.9,GFIIP - GuyaFab Innovation In Progress,97310.0,KOUROU,,GUYACLIC',,,,,,,,,,,,,,,False,
809917214,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LES CO-CITOYENS,,,,,63.12Z,00,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
810035782,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,A 2.0,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
810061499,sirene,ess_flag_insee,siren_direct,1.0,SENSOR FACTORY SAS,,,,,62.02A,01,5710.0,,,,,,,,,,,,True,conseil_it
810122846,sirene,ess_flag_insee,siren_direct,1.0,NSA CONSULTANTS,,,,,62.02A,01,5710.0,,,,,,,,,,,,True,conseil_it
810157982,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,MOBICOOP,,,,,63.11Z,12,5660.0,,,,,,,,,,,,True,hebergement
810186742,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ALTER&COM',,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
810281253,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,VOXEUROP ASSOCIATION,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
810283556,sirene,ess_flag_insee,siren_direct,1.0,IDEEZ,,,,,62.02A,NN,5710.0,,,,,,,,,,,,True,conseil_it
810311928,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,STICKER-LABEL,,,,,63.12Z,01,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
810404871,esus|sirene,cate_x_naf,siren_direct,1.0,I WHEEL SHARE,,,,,63.11Z,NN,5710.0,group_naf_1,,,,,,,,,,,True,hebergement
810502401,sirene,ess_flag_insee,siren_direct,1.0,NOS PETITES REVOLUTIONS,,,,,62.01Z,01,5710.0,,,,,,,,,,,,True,dev_logiciel
810535112,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ADOPLEX,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
810594531,sirene,ess_flag_insee,siren_direct,1.0,LE FANTASTIQUE BAZAR,,,,,62.01Z,03,5499.0,,,,,,,,,,,,True,dev_logiciel
810675462,ess_france|sirene,ess_x_naf,siren_direct,1.0,PYTHONIAN,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
810686683,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,"CITEGO-CITES, TERRITOIRE, GOUVERNANCE",,,,,63.12Z,01,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
810720557,ess_france|sirene,ess_x_naf,siren_direct,1.0,24EME,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
810930222,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COLIBULLE,,,,,62.01Z,NN,9260.0,group_naf_1,group_cate_2,,,,,,,,,association,True,dev_logiciel
811002369,sirene,ess_flag_insee,siren_direct,1.0,CONSULTVOX,,,,,62.02A,02,5710.0,,,,,,,,,,,,True,conseil_it
811023746,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PXL SAINT MARTIN DE CRAU,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
811168525,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FANTASTICODE,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
811170083,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FOCUSPORT.FR,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
811185198,ess_france|sirene,ess_x_naf,siren_direct,1.0,SQUAREGOLAB,,,,,62.01Z,,,,,,,,,,,,,,True,dev_logiciel
811342609,sirene,cate_x_naf|ess_flag_insee,siren_direct,1.0,ATOUM STUDIO,,,,,62.02A,NN,5458.0,group_naf_2,group_cate_2,,,,,,,,,cooperative,True,conseil_it
811380344,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,POPCOM,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
811638063,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ASSOCIATION LES ECHOS DE COUSPEAU,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
811742436,sirene,ess_flag_insee,siren_direct,1.0,LOKTIS,,,,,62.01Z,NN,5499.0,,,,,,,[ND],,,,,True,dev_logiciel
811786250,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,UNION POUR LA PROMOTION DES ENSEIGNEMENTS ET CARRIERES SCIENTIFIQUES,,,,,63.12Z,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,portail_web
811815323,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,FOI DE CANARD,,,,,63.11Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,hebergement
811841774,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,HAYYOO,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
811881457,esus|sirene,cate_x_naf,siren_direct,1.0,VERNERIES,,,,,62.01Z,02,5710.0,group_naf_1,,,,,,,,,,,True,dev_logiciel
811933563,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,LES DESORDINATEURS COMMUNICANTS,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
812055598,ess_france|sirene,ess_x_naf,siren_direct,1.0,SIMPI,,,,,62.02A,,,,,,,,,,,,,,True,conseil_it
812382992,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,PROXGROUP,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
812435451,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,COMITE FRANCAIS DES TESTS LOGICIELS,,,,,62.02A,NN,9220.0,group_naf_2,group_cate_1,,,,,,,,,association,True,conseil_it
812448819,ess_france|sirene,cate_x_naf|ess_flag_insee|ess_x_naf,siren_direct,1.0,ENTRE'PRENEURS D'ACTIONS SOLIDAIRES,,,,,62.01Z,NN,9220.0,group_naf_1,group_cate_1,,,,,,,,,association,True,dev_logiciel
812479806,ess_france|sirene,ess_flag_insee|ess_x_naf,siren_direct,1.0,DIGICOOP,,,,,62.01Z,03,5460.0,,,,,,,,,,,,True,dev_logiciel
